time stamp,pos x,pos y,pos z
0.0018141876987378908,0.00167854098157,0.00119398735967,0.000268506732602
0.05119234912275861,0.00318398209869,0.00174751422874,0.000394743442167
0.08551002197903473,0.00419323049776,0.00234303927078,4.85368303474e-07
0.11771683141224187,0.00518277773173,0.00289631782619,-6.30957207484e-05
0.15045213892388348,0.00575929467445,0.00296742703992,0.000415798826471
0.1840211535764785,0.00668654419205,0.00317138145042,0.000736746338131
0.21661054100510777,0.00751356254235,0.00300299094728,0.00137629037203
0.251346631877195,0.00784291784068,0.00297140936741,0.00188836169032
0.2852814422934427,0.00774687431784,0.00305449082969,0.00164863445077
0.3198076130461088,0.00734892567559,0.00364511195588,0.00115776525203
0.3512856753980731,0.00693102843121,0.00402783765107,0.00125135250433
0.3837058182859766,0.00648742618397,0.00515772045383,0.000362252651293
0.4163378724055452,0.00594817557571,0.00657255460352,-0.00130222659399
0.4525855019153078,0.0057171772236,0.00807828443455,-0.00187526608463
0.48738701504683524,0.00608473432121,0.00946468919644,-0.00213035521649
0.5203029448834531,0.00616575374066,0.0106193449596,-0.00263444462427
0.5530129368251373,0.00620474290722,0.0121773203751,-0.00408651886636
0.5866615959674857,0.00586960999903,0.0131767885941,-0.00552863195966
0.6203367084582163,0.00658966701395,0.0137992294506,-0.00513791850192
